adrenal gland;;;;;;;;;;
adrenal gland;chromaffin cell of adrenal gland (CL:1000426);;;;;;;;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);renal cortical epithelial cell (CL:0002584);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney cortex artery cell (CL:1001045);arcuate artery cell (CL:1001135);;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);renal cortical epithelial cell (CL:0002584);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney cortex artery cell (CL:1001045);arcuate artery cell (CL:1001135);arcuate artery endothelial cell (CL:1001213);;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);renal cortical epithelial cell (CL:0002584);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney cortex artery cell (CL:1001045);arcuate artery cell (CL:1001135);arcuate artery smooth muscle cell (CL:1001214);;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);renal cortical epithelial cell (CL:0002584);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney artery smooth muscle cell (CL:1001064);;;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);renal cortical epithelial cell (CL:0002584);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney artery smooth muscle cell (CL:1001064);arcuate artery smooth muscle cell (CL:1001214);;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);renal cortical epithelial cell (CL:0002584);kidney blood vessel cell (CL:1000854);kidney capillary endothelial cell (CL:1000892);;;;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);renal cortical epithelial cell (CL:0002584);kidney blood vessel cell (CL:1000854);kidney capillary endothelial cell (CL:1000892);glomerular capillary endothelial cell (CL:1001005);;;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);renal cortical epithelial cell (CL:0002584);kidney blood vessel cell (CL:1000854);kidney venous blood vessel cell (CL:1000893);;;;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);renal cortical epithelial cell (CL:0002584);kidney blood vessel cell (CL:1000854);kidney venous blood vessel cell (CL:1000893);kidney cortex vein cell (CL:1001052);;;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);juxtaglomerular complex cell (CL:1000618);;;;;;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);juxtaglomerular complex cell (CL:1000618);kidney granular cell (CL:0000648);;;;;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);juxtaglomerular complex cell (CL:1000618);extraglomerular mesangial cell (CL:0002173);;;;;;
kidney;kidney cell (CL:1000497);kidney cortical cell (CL:0002681);juxtaglomerular complex cell (CL:1000618);macula densa epithelial cell (CL:1000850);;;;;;
kidney;kidney cell (CL:1000497);kidney interstitial cell (CL:1000500);;;;;;;;
kidney;kidney cell (CL:1000497);kidney interstitial cell (CL:1000500);extraglomerular mesangial cell (CL:0002173);;;;;;;
kidney;kidney cell (CL:1000497);kidney interstitial cell (CL:1000500);kidney nerve cell (CL:1000606);;;;;;;
kidney;kidney cell (CL:1000497);kidney interstitial cell (CL:1000500);kidney cortex interstitial cell (CL:1000681);;;;;;;
kidney;kidney cell (CL:1000497);kidney interstitial cell (CL:1000500);kidney medulla interstitial cell (CL:1000682);;;;;;;
kidney;kidney cell (CL:1000497);kidney interstitial cell (CL:1000500);kidney medulla interstitial cell (CL:1000682);kidney outer medulla interstitial cell (CL:1000804);;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);;;;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney medulla collecting duct epithelial cell (CL:1000546);;;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney outer medulla cell (CL:1000616);;;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney outer medulla cell (CL:1000616);kidney outer medulla collecting duct epithelial cell (CL:1000548);;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney outer medulla cell (CL:1000616);kidney outer medulla collecting duct epithelial cell (CL:1000548);kidney outer medulla collecting duct intercalated cell (CL:1000717);;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney outer medulla cell (CL:1000616);kidney outer medulla interstitial cell (CL:1000804);;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney outer medulla cell (CL:1000616);kidney proximal straight tubule epithelial cell (CL:1000839);;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney outer medulla cell (CL:1000616);kidney loop of Henle thin descending limb epithelial cell (CL:1001111);;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney medulla interstitial cell (CL:1000682);;;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney medulla interstitial cell (CL:1000682);kidney outer medulla interstitial cell (CL:1000804);;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);;;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney cortex artery cell (CL:1001045);;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney cortex artery cell (CL:1001045);arcuate artery cell (CL:1001135);;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney cortex artery cell (CL:1001045);arcuate artery cell (CL:1001135);arcuate artery endothelial cell (CL:1001213);;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney cortex artery cell (CL:1001045);arcuate artery cell (CL:1001135);arcuate artery smooth muscle cell (CL:1001214);;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney artery smooth muscle cell (CL:1001064);;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney arterial blood vessel cell (CL:1000891);kidney artery smooth muscle cell (CL:1001064);arcuate artery smooth muscle cell (CL:1001214);;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney capillary endothelial cell (CL:1000892);;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney capillary endothelial cell (CL:1000892);glomerular capillary endothelial cell (CL:1001005);;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney venous blood vessel cell (CL:1000893);;;;;;
kidney;kidney cell (CL:1000497);kidney medulla cell (CL:1000504);kidney blood vessel cell (CL:1000854);kidney venous blood vessel cell (CL:1000893);kidney cortex vein cell (CL:1001052);;;;;
kidney;kidney cell (CL:1000497);kidney pelvis cell (CL:1000505);;;;;;;;
kidney;kidney cell (CL:1000497);kidney pelvis cell (CL:1000505);kidney pelvis smooth muscle cell (CL:1000702);;;;;;;
kidney;kidney cell (CL:1000497);kidney pelvis cell (CL:1000505);kidney pelvis urothelial cell (CL:1000703);;;;;;;
kidney;kidney cell (CL:1000497);renal interstitial pericyte (CL:1001318);;;;;;;;
kidney;kidney cell (CL:1000497);renal interstitial pericyte (CL:1001318);extraglomerular mesangial cell (CL:0002173);;;;;;;
large intestine;;;;;;;;;;
large intestine;colon epithelial cell (CL:0011108);;;;;;;;;
large intestine;colon epithelial cell (CL:0011108);vacuolar absorptive cell of epithelium of colon (CL:1000347);;;;;;;;
large intestine;colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);;;;;;;;
large intestine;colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);microfold cell of epithelium proper of appendix (CL:1000359);;;;;;;
large intestine;colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);appendix glandular cell (CL:1001585);;;;;;;
large intestine;colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);appendix glandular cell (CL:1001585);paneth cell of the appendix (CL:0002624);;;;;;
large intestine;colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);appendix glandular cell (CL:1001585);appendix goblet cell (CL:1000327);;;;;;
large intestine;colon epithelial cell (CL:0011108);colon endothelial cell (CL:1001572);;;;;;;;
large intestine;colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);;;;;;;;
large intestine;colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);type D cell of colon (CL:0002265);;;;;;;
large intestine;colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);appendix glandular cell (CL:1001585);;;;;;;
large intestine;colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);appendix glandular cell (CL:1001585);paneth cell of the appendix (CL:0002624);;;;;;
large intestine;colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);appendix glandular cell (CL:1001585);appendix goblet cell (CL:1000327);;;;;;
large intestine;smooth muscle cell of colon (CL:1000280);;;;;;;;;
large intestine;smooth muscle cell of colon (CL:1000280);smooth muscle cell of cecum (CL:1000281);;;;;;;;
large intestine;smooth muscle cell of colon (CL:1000280);smooth muscle fiber of ascending colon (CL:1000282);;;;;;;;
large intestine;smooth muscle cell of colon (CL:1000280);smooth muscle fiber of transverse colon (CL:1000283);;;;;;;;
large intestine;smooth muscle cell of colon (CL:1000280);smooth muscle fiber of descending colon (CL:1000284);;;;;;;;
large intestine;smooth muscle cell of colon (CL:1000280);smooth muscle cell of sigmoid colon (CL:1000285);;;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);;;;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);enterocyte of epithelium of large intestine (CL:0002071);;;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);enterocyte of epithelium of large intestine (CL:0002071);vacuolar absorptive cell of epithelium proper of large intestine (CL:1000346);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);enterocyte of epithelium of large intestine (CL:0002071);vacuolar absorptive cell of epithelium of colon (CL:1000347);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);Brush cell of epithelium proper of large intestine (CL:0002203);;;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);epithelial cell of anal column (CL:0002634);;;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);epithelial cell of anal column (CL:0002634);nonkeratinized epithelial cell of anal column (CL:0002635);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);epithelial cell of anal column (CL:0002634);nonkeratinized epithelial cell of anal column (CL:0002635);nonkeratinized epithelial cell of inferior part of anal canal (CL:0002636);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);epithelial cell of anal column (CL:0002634);keratinized epithelial cell of the anal canal (CL:0002637);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);epithelial cell of anal column (CL:0002634);epithelial cell of wall of inferior part of anal canal (CL:1000438);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);epithelial cell of anal column (CL:0002634);epithelial cell of wall of inferior part of anal canal (CL:1000438);nonkeratinized epithelial cell of inferior part of anal canal (CL:0002636);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);;;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);large intestine goblet cell (CL:1000320);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);large intestine goblet cell (CL:1000320);large intestine crypt goblet cell (CL:1000321);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);large intestine goblet cell (CL:1000320);appendix goblet cell (CL:1000327);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);colon glandular cell (CL:1001588);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);colon glandular cell (CL:1001588);type D cell of colon (CL:0002265);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);colon glandular cell (CL:1001588);appendix glandular cell (CL:1001585);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);colon glandular cell (CL:1001588);appendix glandular cell (CL:1001585);paneth cell of the appendix (CL:0002624);;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);colon glandular cell (CL:1001588);appendix glandular cell (CL:1001585);appendix goblet cell (CL:1000327);;;;;
large intestine;epithelial cell of large intestine (CL:0002253);glandular cell of the large intestine (CL:0002658);rectum glandular cell (CL:1001595);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);;;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);vacuolar absorptive cell of epithelium of colon (CL:1000347);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);microfold cell of epithelium proper of appendix (CL:1000359);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);appendix glandular cell (CL:1001585);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);appendix glandular cell (CL:1001585);paneth cell of the appendix (CL:0002624);;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);epithelial cell of appendix (CL:1000405);appendix glandular cell (CL:1001585);appendix goblet cell (CL:1000327);;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);colon endothelial cell (CL:1001572);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);type D cell of colon (CL:0002265);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);appendix glandular cell (CL:1001585);;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);appendix glandular cell (CL:1001585);paneth cell of the appendix (CL:0002624);;;;;
large intestine;epithelial cell of large intestine (CL:0002253);colon epithelial cell (CL:0011108);colon glandular cell (CL:1001588);appendix glandular cell (CL:1001585);appendix goblet cell (CL:1000327);;;;;
large intestine;epithelial cell of large intestine (CL:0002253);microfold cell of epithelium proper of large intestine (CL:1000360);;;;;;;;
large intestine;epithelial cell of large intestine (CL:0002253);microfold cell of epithelium proper of large intestine (CL:1000360);microfold cell of epithelium proper of appendix (CL:1000359);;;;;;;
large intestine;smooth muscle cell of large intestine (CL:1000279);;;;;;;;;
large intestine;smooth muscle cell of large intestine (CL:1000279);smooth muscle cell of colon (CL:1000280);;;;;;;;
large intestine;smooth muscle cell of large intestine (CL:1000279);smooth muscle cell of colon (CL:1000280);smooth muscle cell of cecum (CL:1000281);;;;;;;
large intestine;smooth muscle cell of large intestine (CL:1000279);smooth muscle cell of colon (CL:1000280);smooth muscle fiber of ascending colon (CL:1000282);;;;;;;
large intestine;smooth muscle cell of large intestine (CL:1000279);smooth muscle cell of colon (CL:1000280);smooth muscle fiber of transverse colon (CL:1000283);;;;;;;
large intestine;smooth muscle cell of large intestine (CL:1000279);smooth muscle cell of colon (CL:1000280);smooth muscle fiber of descending colon (CL:1000284);;;;;;;
large intestine;smooth muscle cell of large intestine (CL:1000279);smooth muscle cell of colon (CL:1000280);smooth muscle cell of sigmoid colon (CL:1000285);;;;;;;
large intestine;smooth muscle cell of large intestine (CL:1000279);smooth muscle cell of rectum (CL:1000286);;;;;;;;
liver;;;;;;;;;;
liver;hepatocyte (CL:0000182);;;;;;;;;
liver;hepatic stellate cell (CL:0000632);;;;;;;;;
liver;hepatic stem cell (CL:0002195);;;;;;;;;
liver;hepatic stem cell (CL:0002195);hepatic oval stem cell (CL:0002196);;;;;;;;
liver;hepatic stem cell (CL:0002195);hepatic mesenchymal stem cell (CL:0002571);;;;;;;;
liver;fetal liver hematopoietic progenitor cell (CL:0002353);;;;;;;;;
liver;intrahepatic bile duct epithelial cell (CL:0002538);;;;;;;;;
liver;endothelial cell of hepatic sinusoid (CL:1000398);;;;;;;;;
liver;liver dendritic cell (CL:2000055);;;;;;;;;
lung;;;;;;;;;;
lung;epithelial cell of lung (CL:0000082);;;;;;;;;
lung;epithelial cell of lung (CL:0000082);brush cell of lobular bronchiole (CL:0002205);;;;;;;;
lung;epithelial cell of lung (CL:0000082);brush cell of lobular bronchiole (CL:0002205);brush cell of terminal bronchiole (CL:0002206);;;;;;;
lung;epithelial cell of lung (CL:0000082);epithelial cell of alveolus of lung (CL:0010003);;;;;;;;
lung;epithelial cell of lung (CL:0000082);epithelial cell of alveolus of lung (CL:0010003);pneumocyte (CL:0000322);;;;;;;
lung;epithelial cell of lung (CL:0000082);epithelial cell of alveolus of lung (CL:0010003);pneumocyte (CL:0000322);type I pneumocyte (CL:0002062);;;;;;
lung;epithelial cell of lung (CL:0000082);epithelial cell of alveolus of lung (CL:0010003);pneumocyte (CL:0000322);type II pneumocyte (CL:0002063);;;;;;
lung;epithelial cell of lung (CL:0000082);lung goblet cell (CL:1000143);;;;;;;;
lung;epithelial cell of lung (CL:0000082);lung neuroendocrine cell (CL:1000223);;;;;;;;
lung;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);;;;;;;;
lung;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);basal cell of epithelium of terminal bronchiole (CL:1000350);;;;;;;
lung;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);basal cell of epithelium of terminal bronchiole (CL:1000350);bronchioalveolar stem cell (CL:0002638);;;;;;
lung;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);basal cell of epithelium of respiratory bronchiole (CL:1000351);;;;;;;
lung;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);basal cell of epithelium of respiratory bronchiole (CL:1000351);bronchioalveolar stem cell (CL:0002638);;;;;;
lung;epithelial cell of lung (CL:0000082);mesothelial cell of visceral pleura (CL:1000493);;;;;;;;
lung;epithelial cell of lung (CL:0000082);lung endothelial cell (CL:1001567);;;;;;;;
lung;fibroblast of lung (CL:0002553);;;;;;;;;
lung;fibroblast of lung (CL:0002553);bronchus fibroblast of lung (CL:2000093);;;;;;;;
lung;lung ciliated cell (CL:1000271);;;;;;;;;
lung;lung secretory cell (CL:1000272);;;;;;;;;
lung;lung secretory cell (CL:1000272);type II pneumocyte (CL:0002063);;;;;;;;
lung;lung secretory cell (CL:1000272);lung goblet cell (CL:1000143);;;;;;;;
lung;lung secretory cell (CL:1000272);lung neuroendocrine cell (CL:1000223);;;;;;;;
lung;lung secretory cell (CL:1000272);serous cell of epithelium of lobular bronchiole (CL:1000333);;;;;;;;
lung;lung secretory cell (CL:1000272);serous cell of epithelium of lobular bronchiole (CL:1000333);serous cell of epithelium of terminal bronchiole (CL:1000332);;;;;;;
lung;lung macrophage (CL:1001603);;;;;;;;;
pancreas;;;;;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);;;;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);type B pancreatic cell (CL:0000169);;;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);pancreatic A cell (CL:0000171);;;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);pancreatic D cell (CL:0000173);;;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);pancreatic PP cell (CL:0002275);;;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);epithelial cell of exocrine pancreas (CL:1001433);;;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);epithelial cell of exocrine pancreas (CL:1001433);pancreatic ductal cell (CL:0002079);;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);epithelial cell of exocrine pancreas (CL:1001433);pancreatic centro-acinar cell (CL:0002080);;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);epithelial cell of exocrine pancreas (CL:1001433);pancreas exocrine glandular cell (CL:1001599);;;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);epithelial cell of exocrine pancreas (CL:1001433);pancreas exocrine glandular cell (CL:1001599);pancreatic acinar cell (CL:0002064);;;;;;
pancreas;epithelial cell of pancreas (CL:0000083);epithelial cell of exocrine pancreas (CL:1001433);pancreas exocrine glandular cell (CL:1001599);pancreatic goblet cell (CL:1000322);;;;;;
pancreas;stromal cell of pancreas (CL:0002574);;;;;;;;;
pancreas;pancreatic endocrine cell (CL:0008024);;;;;;;;;
pancreas;pancreatic endocrine cell (CL:0008024);type B pancreatic cell (CL:0000169);;;;;;;;
pancreas;pancreatic endocrine cell (CL:0008024);pancreatic A cell (CL:0000171);;;;;;;;
pancreas;pancreatic endocrine cell (CL:0008024);pancreatic D cell (CL:0000173);;;;;;;;
pancreas;pancreatic endocrine cell (CL:0008024);pancreatic PP cell (CL:0002275);;;;;;;;
respiratory tract;;;;;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);;;;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);brush cell of lobular bronchiole (CL:0002205);;;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);brush cell of lobular bronchiole (CL:0002205);brush cell of terminal bronchiole (CL:0002206);;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);epithelial cell of alveolus of lung (CL:0010003);;;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);epithelial cell of alveolus of lung (CL:0010003);pneumocyte (CL:0000322);;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);epithelial cell of alveolus of lung (CL:0010003);pneumocyte (CL:0000322);type I pneumocyte (CL:0002062);;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);epithelial cell of alveolus of lung (CL:0010003);pneumocyte (CL:0000322);type II pneumocyte (CL:0002063);;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);lung goblet cell (CL:1000143);;;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);lung neuroendocrine cell (CL:1000223);;;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);;;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);basal cell of epithelium of terminal bronchiole (CL:1000350);;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);basal cell of epithelium of terminal bronchiole (CL:1000350);bronchioalveolar stem cell (CL:0002638);;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);basal cell of epithelium of respiratory bronchiole (CL:1000351);;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);basal cell of epithelium of lobular bronchiole (CL:1000352);basal cell of epithelium of respiratory bronchiole (CL:1000351);bronchioalveolar stem cell (CL:0002638);;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);mesothelial cell of visceral pleura (CL:1000493);;;;;;;;
respiratory tract;epithelial cell of lung (CL:0000082);lung endothelial cell (CL:1001567);;;;;;;;
respiratory tract;fibroblast of lung (CL:0002553);;;;;;;;;
respiratory tract;fibroblast of lung (CL:0002553);bronchus fibroblast of lung (CL:2000093);;;;;;;;
respiratory tract;lung ciliated cell (CL:1000271);;;;;;;;;
respiratory tract;lung secretory cell (CL:1000272);;;;;;;;;
respiratory tract;lung secretory cell (CL:1000272);type II pneumocyte (CL:0002063);;;;;;;;
respiratory tract;lung secretory cell (CL:1000272);lung goblet cell (CL:1000143);;;;;;;;
respiratory tract;lung secretory cell (CL:1000272);lung neuroendocrine cell (CL:1000223);;;;;;;;
respiratory tract;lung secretory cell (CL:1000272);serous cell of epithelium of lobular bronchiole (CL:1000333);;;;;;;;
respiratory tract;lung secretory cell (CL:1000272);serous cell of epithelium of lobular bronchiole (CL:1000333);serous cell of epithelium of terminal bronchiole (CL:1000332);;;;;;;
respiratory tract;lung macrophage (CL:1001603);;;;;;;;;
respiratory tract;basal cell of olfactory epithelium (CL:0002169);;;;;;;;;
respiratory tract;basal cell of olfactory epithelium (CL:0002169);olfactory epithelial support cell (CL:0000853);;;;;;;;
respiratory tract;basal cell of olfactory epithelium (CL:0002169);globose cell of olfactory epithelium (CL:0002171);;;;;;;;
respiratory tract;basal cell of olfactory epithelium (CL:0002169);basal proper cell of olfactory epithelium (CL:0002184);;;;;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);;;;;;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of upper respiratory tract (CL:0002631);;;;;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);;;;;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);epithelial cell of tracheobronchial tree (CL:0002202);;;;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);epithelial cell of tracheobronchial tree (CL:0002202);tracheal epithelial cell (CL:0000307);;;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);epithelial cell of tracheobronchial tree (CL:0002202);tracheal epithelial cell (CL:0000307);brush cell of trachea (CL:0002207);;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);epithelial cell of tracheobronchial tree (CL:0002202);tracheal epithelial cell (CL:0000307);tracheal goblet cell (CL:1000329);;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);epithelial cell of tracheobronchial tree (CL:0002202);tracheal epithelial cell (CL:0000307);enterocyte of epithelium of duodenal gland (CL:1000337);;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);epithelial cell of tracheobronchial tree (CL:0002202);tracheal epithelial cell (CL:0000307);basal cell of epithelium of trachea (CL:1000348);;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);epithelial cell of tracheobronchial tree (CL:0002202);tracheal epithelial cell (CL:0000307);dense-core granulated cell of epithelium of trachea (CL:1000377);;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);epithelial cell of tracheobronchial tree (CL:0002202);brush cell of trachebronchial tree (CL:0002075);;;;;;
respiratory tract;respiratory epithelial cell (CL:0002368);epithelial cell of lower respiratory tract (CL:0002632);epithelial cell of tracheobronchial tree (CL:0002202);brush cell of trachebronchial tree (CL:0002075);brush cell of trachea (CL:0002207);;;;;
